Label,Value,Date
"Lottery",147.82,"1981-02-21 21:30:28"
"Car Insurance",-7.24,"1994-01-06 00:02:30"
"Car Insurance",-228.13,"1974-03-25 03:17:49"
"Utility Bill",-149.91,"2004-09-02 16:18:37"
"Groceries",-2.37,"1974-08-17 19:01:58"
"Groceries",-146.22,"1973-02-22 18:22:46"
"Utility Bill",-156.24,"2012-06-14 08:01:54"
"Car Insurance",-91.89,"1974-06-15 12:36:06"
"Utility Bill",-89.23,"2001-03-10 15:20:48"
"Groceries",-228.92,"2015-12-19 13:58:13"
"Car Insurance",-9.78,"2012-10-17 17:50:30"
"Rent",-88.21,"1990-05-27 19:04:37"
"Groceries",-71.79,"2017-07-14 14:41:22"
"Lottery",886.54,"2006-12-24 18:28:49"
"Groceries",-70.73,"2013-01-11 07:15:52"
"Rent",-71.00,"1986-10-02 18:01:14"
"Car Insurance",-7.60,"1979-11-05 09:00:44"
"Car Insurance",-93.72,"1987-04-25 01:26:37"
"Rent",-156.44,"1984-10-07 06:55:59"
"Rent",-109.47,"2006-07-12 05:07:16"
"Rent",-173.32,"1981-03-05 11:59:38"
"Car Insurance",-210.50,"1991-05-05 21:03:49"
"Groceries",-222.28,"1974-07-12 16:58:54"
"Groceries",-12.53,"1980-06-08 10:18:14"
"Groceries",-194.75,"2019-01-22 06:59:03"
"Groceries",-162.78,"1981-11-08 19:09:42"
"Rent",-129.66,"2014-10-08 20:04:06"
"Salary",331.44,"1981-11-11 07:05:41"
"Utility Bill",-197.86,"1970-06-11 04:39:23"
"Rent",-225.08,"2007-11-17 00:48:58"
"Utility Bill",-21.47,"2017-03-03 08:30:39"
"Car Insurance",-58.82,"2004-12-06 04:23:27"
"Rent",-3.20,"1986-09-18 21:44:17"
"Rent",-61.38,"2001-09-22 16:17:38"
"Car Insurance",-140.23,"2012-10-24 15:38:38"
"Rent",-78.48,"2009-11-08 13:26:41"
"Lottery",221.66,"1980-03-01 01:33:15"
"Salary",311.46,"1992-12-04 08:55:44"
"Utility Bill",-171.37,"2019-05-25 07:07:10"
"Rent",-10.91,"2019-04-22 21:27:38"
"Refund",315.08,"1978-03-02 18:57:44"
"Car Insurance",-239.94,"2020-05-07 09:59:52"
"Salary",678.43,"1996-07-07 22:10:34"
"Lottery",153.97,"2008-01-08 20:23:58"
"Lottery",674.71,"2018-10-03 04:37:45"
"Car Insurance",-202.30,"1989-07-19 17:53:03"
"Rent",-168.24,"1974-04-12 03:50:47"
"Rent",-56.89,"2019-05-13 20:31:23"
"Utility Bill",-7.74,"1970-04-23 12:55:30"
"Lottery",323.62,"2014-05-23 00:47:10"
"Rent",-62.75,"2000-04-08 14:29:17"
"Utility Bill",-17.08,"1976-11-30 12:00:05"
"Groceries",-152.15,"1992-12-26 03:26:38"
"Car Insurance",-249.77,"1999-07-20 04:36:39"
"Groceries",-29.62,"1978-12-01 03:47:48"
"Rent",-127.10,"2013-07-10 09:55:42"
"Salary",570.61,"1978-12-25 15:35:04"
"Car Insurance",-217.88,"1985-12-03 22:51:27"
"Car Insurance",-178.75,"1977-01-17 16:27:57"
"Utility Bill",-109.63,"2014-01-15 11:11:05"
"Car Insurance",-16.53,"2000-08-30 20:25:14"
"Utility Bill",-172.58,"1981-04-10 14:55:28"
"Refund",163.31,"1976-12-10 20:33:25"
"Utility Bill",-46.86,"2017-10-10 07:47:45"
"Car Insurance",-240.12,"2006-02-16 06:13:33"
"Utility Bill",-192.44,"1990-06-21 20:39:51"
"Utility Bill",-228.06,"1987-01-07 21:02:47"
"Refund",931.68,"2015-01-03 13:54:45"
"Groceries",-13.40,"1980-03-26 09:18:18"
"Groceries",-125.78,"2006-05-28 11:45:04"
"Rent",-227.74,"2007-03-04 01:46:22"
"Utility Bill",-19.73,"1984-09-29 06:39:35"
"Groceries",-95.59,"1979-12-17 00:34:20"
"Groceries",-210.19,"2005-01-28 17:59:45"
"Lottery",418.21,"1974-03-15 21:34:25"
"Groceries",-63.86,"2011-07-31 23:29:12"
"Lottery",112.82,"1983-07-15 20:47:21"
"Rent",-70.02,"2020-01-02 21:13:26"
"Car Insurance",-138.50,"2012-01-01 12:21:01"
"Car Insurance",-12.10,"1985-04-03 03:47:22"
"Rent",-104.22,"1988-03-25 22:12:07"
"Utility Bill",-112.90,"2005-04-03 23:58:54"
"Salary",660.19,"1977-11-17 01:23:55"
"Utility Bill",-123.97,"1986-10-04 17:39:32"
"Car Insurance",-91.17,"2010-03-08 10:54:11"
"Car Insurance",-66.48,"1989-02-11 06:43:18"
"Groceries",-228.86,"1986-06-25 17:57:37"
"Utility Bill",-64.51,"1981-02-22 11:25:45"
"Utility Bill",-9.80,"1992-09-16 21:33:01"
"Utility Bill",-102.72,"1985-07-08 00:39:06"
"Salary",975.78,"1978-08-16 12:17:52"
"Rent",-191.92,"1973-09-06 18:10:40"
"Groceries",-104.47,"2014-05-19 04:45:33"
"Salary",737.64,"2015-02-01 11:40:28"
"Car Insurance",-227.17,"2020-03-30 01:10:22"
"Utility Bill",-175.36,"1988-05-15 01:55:51"
"Groceries",-227.98,"2002-04-06 06:21:11"
"Car Insurance",-12.73,"1983-09-01 00:09:19"
"Lottery",521.97,"2000-03-12 13:04:03"
"Groceries",-2.19,"1997-03-07 11:38:00"
"Utility Bill",-210.56,"1975-09-11 22:58:49"
"Utility Bill",-163.67,"2016-10-01 05:23:21"
"Utility Bill",-173.94,"2005-06-17 21:08:57"
"Utility Bill",-9.05,"1972-04-16 04:48:11"
"Groceries",-197.20,"1989-08-01 04:58:44"
"Utility Bill",-241.50,"1986-02-10 10:59:48"
"Groceries",-105.58,"2013-03-01 19:48:40"
"Car Insurance",-62.93,"2007-10-22 13:15:33"
"Car Insurance",-124.13,"2016-03-15 21:18:54"
"Car Insurance",-206.26,"1975-03-03 07:35:14"
"Car Insurance",-37.72,"1986-11-30 23:02:44"
"Groceries",-102.19,"1978-05-31 18:09:40"
"Utility Bill",-33.50,"2018-09-17 03:24:57"
"Rent",-79.85,"2006-10-22 09:11:00"
"Car Insurance",-164.82,"2013-01-21 05:29:30"
"Lottery",646.03,"1972-05-17 14:56:51"
"Rent",-126.08,"2012-07-18 02:22:39"
"Groceries",-40.24,"1989-05-26 02:46:24"
"Lottery",263.12,"1978-06-23 11:43:51"
"Utility Bill",-141.86,"2004-06-05 04:26:16"
"Groceries",-90.60,"2014-05-13 01:21:30"
"Groceries",-186.36,"1986-12-11 05:05:32"
"Groceries",-131.71,"2014-01-27 17:08:38"
"Refund",595.55,"1984-01-21 07:18:40"
"Car Insurance",-162.24,"1993-05-21 17:26:30"
"Utility Bill",-156.07,"1984-07-04 05:30:10"
"Lottery",758.29,"2006-11-16 14:13:27"
"Salary",912.65,"1973-06-10 13:51:54"
"Rent",-83.16,"1999-08-20 04:53:19"
"Utility Bill",-107.51,"2004-03-01 23:09:51"
"Groceries",-163.21,"2016-09-29 07:32:00"
"Utility Bill",-7.15,"1979-05-17 01:35:18"
"Utility Bill",-80.04,"1983-01-23 09:27:52"
"Car Insurance",-83.56,"1981-02-09 21:00:39"
"Utility Bill",-118.15,"2019-07-27 22:47:15"
"Car Insurance",-248.78,"2019-08-22 13:36:40"
"Salary",263.19,"2014-03-08 13:51:29"
"Car Insurance",-22.22,"1970-08-14 03:22:32"
"Rent",-206.21,"2018-08-31 22:34:55"
"Rent",-114.08,"1982-01-28 22:56:28"
"Groceries",-236.19,"1994-01-03 00:48:19"
"Rent",-90.35,"2013-08-03 00:47:20"
"Rent",-129.45,"1992-08-31 13:44:23"
"Utility Bill",-37.50,"2001-04-07 10:29:51"
"Rent",-71.78,"2003-04-16 08:18:34"
"Utility Bill",-104.49,"2016-09-20 08:49:15"
"Utility Bill",-23.61,"2020-03-15 13:11:15"
"Groceries",-202.72,"1988-05-05 05:50:18"
"Refund",362.88,"1972-04-29 23:06:13"
"Groceries",-9.75,"1998-11-18 02:23:17"
"Utility Bill",-61.33,"1990-12-01 21:24:51"
"Rent",-45.10,"1981-02-04 12:56:17"
"Groceries",-52.39,"1977-08-31 00:11:09"
"Groceries",-195.83,"2010-11-15 15:24:36"
"Car Insurance",-190.19,"2006-02-03 02:10:27"
"Utility Bill",-88.51,"2011-06-18 17:36:45"
"Lottery",749.36,"1982-12-16 19:08:53"
"Rent",-88.17,"1996-08-03 12:02:50"
"Rent",-220.04,"1983-03-16 07:25:21"
"Utility Bill",-65.25,"2014-09-09 11:12:24"
"Groceries",-11.37,"1995-09-14 13:48:10"
"Lottery",698.91,"1984-11-19 00:32:21"
"Utility Bill",-34.01,"2018-08-14 08:32:27"
"Car Insurance",-132.82,"1981-09-30 05:51:52"
"Car Insurance",-24.60,"1986-02-17 17:59:36"
"Car Insurance",-94.09,"2001-11-21 18:42:18"
"Rent",-175.08,"1995-05-19 15:07:31"
"Groceries",-210.15,"2012-11-03 04:26:14"
"Car Insurance",-74.90,"2000-03-08 12:53:16"
"Groceries",-55.31,"1998-11-07 23:07:15"
"Groceries",-137.72,"1993-12-21 05:59:19"
"Utility Bill",-81.19,"2000-05-26 12:22:25"
"Car Insurance",-129.64,"2001-12-17 11:21:16"
"Refund",272.11,"1992-07-25 20:02:01"
"Groceries",-194.63,"1983-07-20 05:21:45"
"Car Insurance",-235.09,"1983-04-04 00:35:40"
"Utility Bill",-193.52,"1976-08-30 02:05:37"
"Salary",123.94,"2002-08-04 09:38:46"
"Refund",258.69,"2008-04-09 23:43:34"
"Car Insurance",-11.99,"2017-09-23 07:37:14"
"Rent",-164.26,"2006-03-27 20:08:20"
"Salary",248.51,"1992-05-04 18:18:23"
"Utility Bill",-50.82,"1991-12-03 15:24:56"
"Lottery",808.87,"1974-12-10 09:59:05"
"Utility Bill",-221.15,"1996-09-22 17:58:38"
"Rent",-157.23,"1983-05-27 06:35:51"
"Refund",19.90,"1977-05-24 16:32:50"
"Utility Bill",-243.45,"2014-12-17 10:26:09"
"Utility Bill",-231.10,"2000-12-25 08:42:39"
"Groceries",-98.06,"1988-01-08 05:37:14"
"Utility Bill",-48.69,"1971-01-05 21:57:13"
"Rent",-171.37,"2013-08-07 15:44:18"
"Car Insurance",-223.80,"1971-01-22 00:23:56"
"Groceries",-78.99,"2017-01-16 08:59:01"
"Car Insurance",-107.71,"2015-10-04 02:13:33"
"Groceries",-101.96,"1985-05-28 20:25:09"
"Utility Bill",-108.51,"1982-04-12 11:13:44"
"Refund",474.31,"2003-06-18 23:20:21"
"Car Insurance",-102.67,"1982-03-02 10:46:17"
"Refund",668.54,"1993-06-04 14:01:52"
"Rent",-72.33,"1983-11-14 00:48:03"
"Car Insurance",-135.07,"2015-08-30 01:39:52"
"Car Insurance",-142.56,"1982-06-30 08:46:56"
"Salary",55.41,"2009-01-16 19:42:46"
"Rent",-184.29,"1997-09-24 08:08:22"
"Utility Bill",-34.50,"1973-07-06 17:56:47"
"Rent",-222.69,"1991-12-13 17:40:17"
"Rent",-104.19,"1998-08-29 13:04:13"
"Groceries",-94.56,"1981-03-18 16:10:23"
"Utility Bill",-43.98,"1977-04-19 23:30:08"
"Car Insurance",-32.57,"1981-07-20 00:09:38"
"Rent",-24.20,"2016-06-06 05:04:49"
"Groceries",-106.04,"1980-10-19 15:56:50"
"Groceries",-175.01,"1995-05-12 15:07:50"
"Utility Bill",-56.75,"1980-01-25 08:18:32"
"Car Insurance",-99.45,"1997-11-13 18:06:26"
"Rent",-32.10,"1985-02-21 13:32:10"
"Utility Bill",-170.55,"2015-09-11 12:25:44"
"Rent",-49.28,"1985-11-05 02:27:33"
"Salary",20.57,"1987-02-25 16:20:09"
"Groceries",-86.99,"1978-05-28 04:53:15"
"Car Insurance",-28.57,"1979-01-16 15:38:46"
"Salary",936.34,"1972-10-31 14:09:20"
"Rent",-195.73,"1978-08-19 19:54:32"
"Utility Bill",-209.97,"1998-09-04 20:12:30"
"Car Insurance",-54.87,"1978-02-26 14:23:01"
"Car Insurance",-31.72,"2007-06-07 00:41:41"
"Refund",560.07,"1998-06-06 16:18:47"
"Salary",865.80,"1986-05-27 08:56:54"
"Groceries",-246.20,"2011-11-05 07:55:28"
"Car Insurance",-95.65,"2020-05-08 09:44:34"
"Utility Bill",-176.27,"2007-01-24 15:14:49"
"Lottery",406.14,"2013-01-18 15:09:50"
"Car Insurance",-3.17,"1970-08-21 16:12:45"
"Utility Bill",-55.78,"2003-09-13 08:56:11"
"Salary",540.53,"2004-08-21 08:52:57"
"Refund",320.85,"2000-05-14 22:24:23"
"Refund",203.63,"2000-05-02 23:53:29"
"Groceries",-205.47,"1986-11-18 22:27:18"
"Rent",-62.76,"2000-09-03 16:20:33"
"Utility Bill",-227.56,"2004-01-13 17:15:28"
"Car Insurance",-203.67,"1971-08-15 23:56:18"
"Groceries",-242.18,"2002-03-07 01:40:51"
"Lottery",34.53,"2006-07-20 19:00:19"
"Utility Bill",-16.50,"2017-09-07 12:23:59"
"Utility Bill",-104.49,"1974-02-07 07:35:59"
"Refund",363.06,"1991-10-15 03:16:28"
"Groceries",-10.47,"2018-08-01 23:31:56"
"Groceries",-247.55,"1983-12-22 22:38:55"
"Car Insurance",-175.93,"1983-09-07 10:45:54"
"Salary",126.18,"2012-11-12 17:20:21"
"Car Insurance",-122.69,"1992-03-26 19:59:00"
"Utility Bill",-210.03,"1993-01-07 09:28:42"
"Rent",-35.75,"2006-11-06 11:21:58"
"Rent",-40.70,"2004-02-02 23:01:20"
"Rent",-194.46,"2015-12-09 15:00:59"
"Car Insurance",-88.21,"1984-01-12 10:48:01"
"Car Insurance",-80.15,"1991-11-03 18:50:10"
"Car Insurance",-46.96,"2019-12-17 08:30:17"
"Groceries",-182.09,"1971-10-29 15:09:08"
"Car Insurance",-54.47,"1975-08-08 04:48:08"
"Rent",-116.26,"1983-06-30 01:30:03"
"Car Insurance",-117.64,"2005-09-04 08:41:33"
"Groceries",-51.30,"2008-02-14 20:58:15"
"Car Insurance",-211.62,"1977-11-16 18:51:18"
"Refund",624.28,"2007-07-19 00:05:23"
"Rent",-155.40,"1970-03-13 03:02:14"
"Car Insurance",-52.71,"2009-09-01 16:17:49"
"Car Insurance",-15.38,"2007-07-27 18:07:26"
"Rent",-161.44,"2001-09-16 12:33:35"
"Groceries",-233.98,"2013-09-29 11:34:56"
"Refund",82.04,"1988-06-02 22:45:36"
"Groceries",-43.16,"1978-07-02 21:25:46"
"Groceries",-53.73,"1982-07-27 14:23:02"
"Refund",262.39,"2015-10-29 20:14:43"
"Refund",397.27,"2011-03-22 02:13:29"
"Utility Bill",-25.48,"2018-01-30 09:52:13"
"Groceries",-230.07,"2010-04-24 21:53:34"
"Groceries",-87.32,"2018-12-08 00:30:21"
"Groceries",-183.46,"1973-06-20 12:25:29"
"Car Insurance",-24.47,"1980-07-19 18:34:08"
"Rent",-7.96,"1977-03-08 03:56:51"
"Car Insurance",-155.50,"1980-09-15 22:02:29"
"Car Insurance",-2.73,"2020-02-22 06:27:05"
"Car Insurance",-115.73,"1976-03-02 18:11:11"
"Utility Bill",-131.88,"1981-05-19 15:24:20"
"Utility Bill",-154.82,"1992-09-25 03:18:07"
"Rent",-211.26,"1985-05-31 18:31:40"
"Rent",-249.92,"1986-12-30 23:15:55"
"Groceries",-199.57,"1992-01-11 11:29:29"
"Utility Bill",-96.59,"1970-05-24 11:15:58"
"Refund",662.63,"1978-11-03 03:30:41"
"Groceries",-144.01,"2007-12-31 04:51:59"
"Utility Bill",-66.39,"1971-08-29 08:19:29"
"Groceries",-62.83,"1971-08-06 16:35:57"
"Utility Bill",-43.53,"2009-09-12 12:51:48"
"Utility Bill",-204.58,"2004-03-30 11:59:55"
"Salary",64.96,"2010-11-12 10:31:19"
"Car Insurance",-31.12,"2007-06-03 22:52:45"
"Rent",-65.10,"2017-11-17 04:30:38"
"Groceries",-79.87,"2016-04-06 03:12:05"
"Rent",-218.00,"1991-01-13 10:32:05"
"Refund",792.32,"1989-10-01 07:57:58"
"Rent",-107.54,"1992-01-23 11:24:37"
"Utility Bill",-101.33,"1982-09-21 04:49:05"
"Car Insurance",-241.89,"1983-09-29 04:32:40"
"Groceries",-1.03,"2011-06-05 22:25:58"
"Rent",-84.63,"1980-04-27 12:13:58"
"Car Insurance",-6.06,"1984-05-17 13:01:17"
"Rent",-81.65,"2001-12-20 02:42:19"
"Groceries",-222.14,"2017-07-23 21:09:10"
"Salary",381.46,"1997-12-31 01:48:55"
"Utility Bill",-166.72,"1982-06-27 22:35:00"
"Utility Bill",-112.22,"1995-04-24 15:56:26"
"Utility Bill",-133.79,"2010-12-13 10:12:04"
"Utility Bill",-242.39,"1975-11-13 03:22:20"
"Car Insurance",-83.99,"2016-07-15 12:38:18"
"Rent",-219.16,"1984-07-23 09:48:28"
"Rent",-195.08,"1998-01-09 05:53:36"
"Car Insurance",-156.00,"1975-09-30 14:25:51"
"Car Insurance",-154.90,"1984-01-04 22:53:44"
"Lottery",857.19,"2012-02-11 22:09:46"
"Groceries",-52.53,"1971-12-14 02:59:57"
"Lottery",558.55,"1991-07-01 22:30:37"
"Car Insurance",-62.45,"1978-07-05 08:35:11"
"Rent",-18.55,"1994-11-25 14:55:43"
"Car Insurance",-87.34,"1997-09-09 06:17:09"
"Utility Bill",-111.31,"1992-03-05 03:35:20"
"Utility Bill",-52.45,"1999-06-02 18:43:18"
"Utility Bill",-128.39,"1984-10-28 04:30:22"
"Salary",898.01,"1996-09-10 07:03:15"
"Lottery",982.00,"1973-03-06 11:53:28"
"Car Insurance",-82.74,"1988-02-09 23:07:24"
"Rent",-200.58,"1987-03-02 23:03:35"
"Utility Bill",-153.47,"1970-08-17 01:19:56"
"Car Insurance",-105.19,"2017-01-25 00:37:49"
"Groceries",-34.34,"2016-11-30 01:28:19"
"Groceries",-131.37,"1997-04-02 22:22:11"
"Rent",-102.54,"1996-12-27 15:18:19"
"Utility Bill",-68.00,"1976-05-24 03:44:05"
"Utility Bill",-66.50,"1982-05-12 05:21:15"
"Rent",-51.48,"1976-02-05 05:10:47"
"Rent",-43.03,"2001-01-13 08:39:58"
"Groceries",-158.67,"2011-01-25 06:09:41"
"Utility Bill",-191.13,"1996-07-28 21:49:31"
"Car Insurance",-62.61,"1973-07-27 15:29:28"
"Rent",-173.59,"1995-04-26 22:27:40"
"Salary",903.91,"2000-04-29 08:03:04"
"Utility Bill",-183.28,"1986-12-14 16:21:34"
"Car Insurance",-48.38,"1987-08-28 10:47:12"
"Rent",-171.47,"1991-09-23 09:05:48"
"Rent",-213.23,"2019-11-09 21:03:06"
"Rent",-196.73,"2003-01-11 16:36:50"
"Car Insurance",-97.90,"1998-10-17 21:57:24"
"Refund",212.02,"2004-01-09 07:59:50"
"Rent",-248.49,"2014-10-10 14:34:30"
"Salary",247.17,"2007-12-28 02:53:23"
"Rent",-193.75,"1973-07-29 21:39:45"
"Utility Bill",-29.80,"2010-06-30 08:32:14"
"Rent",-13.59,"1974-09-05 08:59:43"
"Salary",78.52,"1988-08-03 00:34:24"
"Groceries",-68.65,"1978-06-29 22:09:12"
"Rent",-205.28,"2014-01-13 03:22:18"
"Utility Bill",-70.13,"1972-10-22 04:31:32"
"Groceries",-192.41,"1972-08-18 08:01:48"
"Rent",-100.56,"2013-07-27 21:25:20"
"Rent",-106.93,"1981-07-03 20:22:29"
"Lottery",618.34,"1996-08-14 10:38:43"
"Car Insurance",-181.98,"2013-12-19 04:14:31"
"Rent",-61.52,"2020-03-15 07:41:48"
"Utility Bill",-108.43,"2010-09-08 06:25:05"
"Car Insurance",-245.59,"1971-05-17 03:51:56"
"Utility Bill",-33.09,"1992-10-26 01:24:47"
"Rent",-181.17,"1984-11-19 12:25:30"
"Utility Bill",-135.30,"1999-04-28 19:57:08"
"Utility Bill",-244.14,"1987-07-24 00:49:02"
"Rent",-7.80,"1996-04-19 07:55:53"
"Rent",-222.31,"1987-02-09 08:28:28"
"Refund",163.90,"2006-02-12 07:46:21"
"Lottery",340.90,"1978-03-07 03:17:45"
"Refund",364.24,"1981-02-03 18:58:36"
"Rent",-45.65,"1983-12-03 17:22:16"
"Groceries",-5.14,"2009-08-11 23:42:41"
"Rent",-27.94,"1987-11-29 23:57:21"
"Lottery",502.86,"2002-01-10 15:27:59"
"Car Insurance",-123.86,"1982-08-28 03:38:59"
"Salary",165.77,"2015-09-27 14:58:05"
"Refund",118.28,"1995-08-15 22:39:40"
"Car Insurance",-51.00,"1980-04-02 08:19:17"
"Refund",341.29,"2008-12-23 02:33:07"
"Car Insurance",-100.15,"2017-11-08 21:15:49"
"Salary",373.56,"2015-04-21 21:37:17"
"Utility Bill",-120.65,"1986-07-30 22:10:32"
"Groceries",-110.60,"2000-05-03 18:11:43"
"Groceries",-121.50,"1994-11-11 05:04:16"
"Rent",-4.48,"1992-09-19 00:34:23"
"Car Insurance",-242.51,"1982-01-30 20:38:48"
"Utility Bill",-63.68,"1979-02-17 01:05:05"
"Groceries",-124.40,"2017-02-19 22:47:52"
"Rent",-12.67,"1975-10-05 22:03:10"
"Rent",-130.03,"1970-06-20 16:12:20"
"Groceries",-130.33,"1976-02-27 07:53:40"
"Lottery",114.94,"2018-01-28 00:53:48"
"Groceries",-5.10,"2010-10-22 03:28:54"
"Lottery",108.25,"1992-06-06 17:27:48"
"Groceries",-218.18,"2010-05-08 08:35:38"
"Groceries",-230.46,"2004-04-06 04:00:03"
"Rent",-77.68,"1996-11-13 00:43:19"
"Car Insurance",-36.33,"1998-05-23 06:42:30"
"Car Insurance",-89.04,"2004-04-17 02:15:08"
"Utility Bill",-44.57,"2010-04-12 06:52:26"
"Refund",273.13,"1999-05-20 02:31:00"
"Lottery",173.84,"2018-01-13 17:43:43"
"Utility Bill",-78.86,"1987-12-22 06:57:55"
"Refund",881.47,"1983-11-27 23:59:54"
"Car Insurance",-3.39,"1983-06-19 23:08:14"
"Rent",-218.46,"2016-12-05 16:01:54"
"Car Insurance",-38.45,"2006-06-05 09:50:57"
"Lottery",809.13,"1978-05-29 11:49:24"
"Groceries",-62.56,"1991-12-15 11:23:37"
"Groceries",-182.78,"1982-03-17 00:56:39"
"Car Insurance",-141.78,"1996-02-04 07:27:11"
"Rent",-76.87,"1976-05-01 17:16:57"
"Groceries",-152.03,"2014-02-17 05:00:04"
"Utility Bill",-214.40,"1979-08-07 22:19:12"
"Utility Bill",-5.30,"1978-04-18 03:34:49"
"Car Insurance",-37.31,"1989-12-25 19:40:15"
"Groceries",-46.54,"1975-12-18 17:40:19"
"Car Insurance",-230.27,"1976-12-10 05:16:53"
"Groceries",-244.55,"2014-02-21 00:13:10"
"Rent",-19.22,"2005-06-18 08:23:16"
"Groceries",-216.04,"1990-11-25 17:12:57"
"Car Insurance",-245.02,"2002-04-27 12:10:29"
"Rent",-132.38,"2000-02-27 22:44:03"
"Groceries",-68.33,"1971-12-17 17:47:59"
"Car Insurance",-126.34,"1970-03-08 16:19:45"
"Salary",964.07,"1977-10-22 07:17:36"
"Refund",173.22,"1997-07-28 06:31:26"
"Car Insurance",-240.53,"2006-05-20 04:53:46"
"Groceries",-67.75,"1972-11-07 01:04:04"
"Utility Bill",-241.63,"2020-05-20 16:45:42"
"Lottery",636.25,"1988-06-17 22:11:55"
"Salary",124.16,"1978-08-17 08:55:56"
"Rent",-132.85,"1987-05-02 03:35:36"
"Lottery",489.77,"1972-11-20 13:16:09"
"Lottery",484.75,"2020-01-24 20:13:28"
"Rent",-39.05,"2015-05-03 22:34:44"
"Rent",-87.10,"1990-01-04 06:24:36"
"Groceries",-46.03,"2004-01-07 10:12:13"
"Car Insurance",-18.29,"1999-11-13 16:01:16"
"Rent",-205.53,"1971-01-02 06:33:34"
"Car Insurance",-187.30,"2017-05-13 12:45:54"
"Car Insurance",-82.54,"1978-09-21 19:10:03"
"Groceries",-40.53,"2008-04-11 01:29:30"
"Rent",-127.27,"1975-04-18 07:40:07"
"Groceries",-6.09,"1982-07-25 23:50:16"
"Utility Bill",-129.92,"1980-11-17 04:58:59"
"Lottery",917.80,"2018-10-12 15:34:19"
"Salary",245.67,"1979-11-18 13:42:24"
"Salary",357.23,"2018-08-20 02:11:14"
"Refund",94.52,"2011-06-28 17:03:36"
"Groceries",-185.61,"1979-04-01 18:45:11"
"Utility Bill",-166.98,"1973-07-28 16:15:10"
"Car Insurance",-18.53,"2014-12-31 11:08:17"
"Utility Bill",-183.87,"1998-02-04 20:30:47"
"Lottery",894.71,"1974-12-26 15:35:18"
"Car Insurance",-86.71,"1978-03-02 07:12:57"
"Groceries",-116.57,"1996-09-20 20:47:19"
"Refund",722.14,"2014-08-28 05:37:48"
"Salary",247.22,"1981-03-10 14:26:51"
"Lottery",934.31,"2004-08-07 03:55:14"
"Salary",292.92,"1974-09-02 04:46:54"
"Rent",-190.34,"1971-11-18 05:41:31"
"Utility Bill",-66.13,"1972-06-30 20:45:49"
"Refund",498.77,"1979-01-20 01:52:31"
"Car Insurance",-176.68,"2016-07-17 06:56:33"
"Car Insurance",-126.43,"2000-10-15 03:11:32"
"Lottery",83.06,"1996-08-01 09:13:15"
"Utility Bill",-19.61,"1975-01-12 15:54:19"
"Utility Bill",-223.95,"1980-06-13 06:41:45"
"Groceries",-198.58,"1992-09-19 16:32:12"
"Groceries",-100.18,"1977-10-14 15:40:16"
"Salary",31.89,"1989-06-14 05:52:13"
"Car Insurance",-82.27,"2017-05-02 10:13:56"
"Rent",-210.63,"2007-04-08 13:45:58"
"Salary",288.83,"2018-08-07 06:51:29"
"Car Insurance",-98.44,"1991-03-20 04:32:23"
"Utility Bill",-182.65,"1995-03-27 00:04:37"
"Groceries",-155.96,"1987-01-16 20:14:32"
"Utility Bill",-48.80,"1980-07-06 11:24:35"
"Utility Bill",-53.51,"1970-11-25 19:19:56"
"Rent",-209.46,"2017-07-08 12:44:51"
"Rent",-145.54,"1981-09-04 08:25:08"
"Utility Bill",-96.94,"2020-05-18 19:05:40"
"Lottery",914.36,"1993-09-01 00:09:55"
"Rent",-138.68,"2010-02-02 19:10:04"
"Groceries",-189.94,"2008-10-28 15:06:34"
"Salary",205.84,"1987-12-09 20:42:40"
"Rent",-233.31,"2009-03-10 13:58:07"
"Groceries",-196.19,"2012-07-30 08:22:01"
"Car Insurance",-211.77,"2010-03-31 04:15:30"
"Lottery",534.70,"1976-08-12 19:23:37"
"Refund",253.48,"2002-05-01 12:29:38"
"Car Insurance",-203.72,"1978-08-14 05:03:04"
"Utility Bill",-80.66,"2008-06-20 22:56:41"
"Groceries",-217.70,"2009-05-30 08:47:33"
"Utility Bill",-225.53,"2016-08-05 10:17:28"
"Car Insurance",-12.97,"1999-03-07 16:42:18"
"Utility Bill",-65.08,"2006-12-19 03:21:58"
"Car Insurance",-207.64,"2002-10-28 21:48:59"
"Groceries",-132.97,"1974-05-04 05:54:17"
"Groceries",-114.02,"1986-09-26 19:15:58"
"Car Insurance",-249.29,"2009-06-20 21:25:54"
"Utility Bill",-72.44,"1988-01-17 05:49:05"
"Rent",-182.96,"2012-01-27 00:21:27"
"Utility Bill",-238.81,"1981-03-24 02:56:05"
"Utility Bill",-101.35,"2009-06-18 01:16:06"
"Rent",-37.51,"1977-03-05 18:38:27"
"Refund",239.25,"2014-02-14 06:19:45"
"Utility Bill",-124.65,"1973-03-27 10:37:19"
"Rent",-222.93,"2018-02-22 18:13:20"
"Car Insurance",-129.09,"1998-06-16 08:11:53"
"Rent",-202.63,"1971-03-15 09:22:14"
"Rent",-149.83,"1988-06-11 08:13:49"
"Groceries",-50.34,"1990-03-11 08:38:50"
"Utility Bill",-217.36,"1994-04-01 07:13:39"
"Car Insurance",-197.68,"1998-08-03 12:57:18"
"Rent",-69.55,"2012-12-11 14:52:26"
"Utility Bill",-224.81,"1989-05-15 12:36:49"
"Salary",579.19,"2002-02-25 06:51:12"
"Rent",-212.89,"2013-08-10 19:59:28"
